6876707,1980,Men Expression Print Tee,14.00,img.ltwebstatic.com/images3_pi/2021/11/05/1636107243f0103006abbecd2a7373f254ce8aa930_thumbnail_405x552.jpg,https://www.shein.com//Men-Expression-Print-Tee-p-6876707-cat-1980.html
7069722,1980,SHEIN Men Coconut Tree Tank Top,8.00,img.ltwebstatic.com/images3_pi/2021/11/25/16378047984b690c73bca1921462f1643ad1122aba_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Coconut-Tree-Tank-Top-p-7069722-cat-1980.html
4583171,1978,Men Solid Tapered Pants,23.00,img.ltwebstatic.com/images3_pi/2021/10/28/1635397562635ee0816643b6ad43e19673f81d4b95_thumbnail_405x552.jpg,https://www.shein.com//Men-Solid-Tapered-Pants-p-4583171-cat-1978.html
7785227,1975,SHEIN Men Slogan & Leaves Print Tee & Drawstring Waist Shorts Set,24.00,img.ltwebstatic.com/images3_pi/2021/12/02/16384230606c8ee40738e1acec301cd827880d207a_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Slogan-Leaves-Print-Tee-Drawstring-Waist-Shorts-Set-p-7785227-cat-1975.html
7159122,1979,SHEIN Men Notched Neck Buttoned Detail Shirt,10.00,img.ltwebstatic.com/images3_pi/2021/11/20/163738935282ed519abb00a4ee9478d44aa4ed5226_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Notched-Neck-Buttoned-Detail-Shirt-p-7159122-cat-1979.html
6669272,1980,SHEIN Men Letter Print Round Neck T-Shirt,11.00,img.ltwebstatic.com/images3_pi/2021/11/05/1636074864c98ead586a79de59255833a28a614997_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Letter-Print-Round-Neck-T-Shirt-p-6669272-cat-1980.html
3233085,1979,Men Vertical Striped Button Up Shirt,15.00,img.ltwebstatic.com/images3_pi/2021/09/06/1630907157f9f0c76eea01b1d7d901c1bbaf67ef77_thumbnail_405x552.jpg,https://www.shein.com//Men-Vertical-Striped-Button-Up-Shirt-p-3233085-cat-1979.html
4676522,1989,Men Solid Ripped Skinny Jeans,33.00,img.ltwebstatic.com/images3_pi/2021/10/11/16339156007ecaf9ad797942ad4c20869ea61af239_thumbnail_405x552.jpg,https://www.shein.com//Men-Solid-Ripped-Skinny-Jeans-p-4676522-cat-1989.html
4714122,1989,Men Solid Straight Leg Jeans,31.00,img.ltwebstatic.com/images3_pi/2021/09/27/16327248104cb9bc62ba030dce7161dc61e30e8c40_thumbnail_405x552.jpg,https://www.shein.com//Men-Solid-Straight-Leg-Jeans-p-4714122-cat-1989.html
3954976,1979,Men Button Front Solid Shirt,18.00,img.ltwebstatic.com/images3_pi/2021/09/13/16315091545921f52b884479a0ebda6370eb7f4f42_thumbnail_405x552.jpg,https://www.shein.com//Men-Button-Front-Solid-Shirt-p-3954976-cat-1979.html
8322642,1980,Men Slogan & Crane Print Tee,14.00,img.ltwebstatic.com/images3_pi/2021/12/09/163906334019ff9a65b6069404d583bc405beb9259_thumbnail_405x552.jpg,https://www.shein.com//Men-Slogan-Crane-Print-Tee-p-8322642-cat-1980.html
7162232,1975,SHEIN Men Solid Tee & Tie Waist Shorts Set,25.00,img.ltwebstatic.com/images3_pi/2021/11/25/16378050825f215b993ba91aea8010700015c18cf2_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Solid-Tee-Tie-Waist-Shorts-Set-p-7162232-cat-1975.html
4369671,1989,Men Slant Pocket Jeans,34.00,img.ltwebstatic.com/images3_pi/2021/10/25/163512580049ad8b96dae55220a63604c437091130_thumbnail_405x552.jpg,https://www.shein.com//Men-Slant-Pocket-Jeans-p-4369671-cat-1989.html
7163067,1980,SHEIN Men Camo Print Raglan Sleeve Tee,11.00,img.ltwebstatic.com/images3_pi/2021/11/24/163773329257a8a5b8a632ff6ba7b2cbb301b4c5a3_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Camo-Print-Raglan-Sleeve-Tee-p-7163067-cat-1980.html
3154971,1975,ROMWE Guys Bear Graphic Tee & Shorts,19.00,img.ltwebstatic.com/images3_pi/2020/12/19/16083450695f1946c3c08f20041b5608040a2b6784_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Bear-Graphic-Tee-Shorts-p-3154971-cat-1975.html
3207097,1979,Men Striped Colorblock Shirt,15.00,img.ltwebstatic.com/images3_pi/2021/07/21/162684535335f42cd6c33efaaed86838f060d6e535_thumbnail_405x552.jpg,https://www.shein.com//Men-Striped-Colorblock-Shirt-p-3207097-cat-1979.html
3214874,1979,Men Striped Print Shirt,15.00,img.ltwebstatic.com/images3_pi/2021/07/01/1625103876f9693daad357d024174f7353dbad7f7f_thumbnail_405x552.jpg,https://www.shein.com//Men-Striped-Print-Shirt-p-3214874-cat-1979.html
2979373,1979,Men Plaid Print Shirt,19.00,img.ltwebstatic.com/images3_pi/2021/06/25/16245984544295ecc579a56d4c75fef8e7138a411b_thumbnail_405x552.jpg,https://www.shein.com//Men-Plaid-Print-Shirt-p-2979373-cat-1979.html
3311548,1980,Men Color Block Pocket Front Tee,13.00,img.ltwebstatic.com/images3_pi/2021/08/27/163003032731d354f3a179685a0d9dc27191928375_thumbnail_405x552.jpg,https://www.shein.com//Men-Color-Block-Pocket-Front-Tee-p-3311548-cat-1980.html
6453117,1983,ROMWE Guys Letter Embroidery Colorblock Button Front Baseball Jacket,21.00,img.ltwebstatic.com/images3_pi/2021/10/12/163400455991aaf102c71ce9fdf8f546ee9b2fa72d_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Letter-Embroidery-Colorblock-Button-Front-Baseball-Jacket-p-6453117-cat-1983.html
3312101,1979,ROMWE Guys Floral Pattern Shirt,13.50,img.ltwebstatic.com/images3_pi/2020/12/14/16079096961beff9c86b9fceb046bea97e76fbc1bc_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Floral-Pattern-Shirt-p-3312101-cat-1979.html
3449941,1989,Men Light Wash Slant Pocket Jeans,28.00,img.ltwebstatic.com/images3_pi/2021/08/19/1629356867e7771218ad04561f48768555725af5f7_thumbnail_405x552.jpg,https://www.shein.com//Men-Light-Wash-Slant-Pocket-Jeans-p-3449941-cat-1989.html
3445086,1975,Men Wing Print Two Tone Tee & Joggers,28.00,img.ltwebstatic.com/images3_pi/2022/01/21/1642749603546faf11ed04c5797b11025d47f577be_thumbnail_405x552.jpg,https://www.shein.com//Men-Wing-Print-Two-Tone-Tee-Joggers-p-3445086-cat-1975.html
8239507,1975,Men Random Allover Print Shirt & Shorts,29.00,img.ltwebstatic.com/images3_pi/2021/12/09/16390153864b69fb9bba8ce8f3e73aed67e7b83192_thumbnail_405x552.jpg,https://www.shein.com//Men-Random-Allover-Print-Shirt-Shorts-p-8239507-cat-1975.html
4060086,1974,Men Color Block Thermal Pullover Without Necklace,19.00,img.ltwebstatic.com/images3_pi/2021/09/30/163298039028b0d5f857869a5907a25de6ccc5912b_thumbnail_405x552.jpg,https://www.shein.com//Men-Color-Block-Thermal-Pullover-Without-Necklace-p-4060086-cat-1974.html
6650537,1980,Men Slogan & Drink Print Tee,13.00,img.ltwebstatic.com/images3_pi/2021/11/02/1635815861686ac774437bb09e2152ab25fb97794b_thumbnail_405x552.jpg,https://www.shein.com//Men-Slogan-Drink-Print-Tee-p-6650537-cat-1980.html
3847326,1976,ROMWE Guys Letter Print Drawstring Track Shorts,10.00,img.ltwebstatic.com/images3_pi/2021/08/18/1629258781dbaed47fe2c29d7f48908849524975f8_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Letter-Print-Drawstring-Track-Shorts-p-3847326-cat-1976.html
3358958,1979,Men Pocket Patched Button Up Shirt,18.00,img.ltwebstatic.com/images3_pi/2021/08/19/1629339954d95eec9ceb79ddc5365a4a34835f7bcd_thumbnail_405x552.jpg,https://www.shein.com//Men-Pocket-Patched-Button-Up-Shirt-p-3358958-cat-1979.html
3511066,1974,Men Letter Graphic Drawstring Thermal Lined Hoodie,26.00,img.ltwebstatic.com/images3_pi/2021/10/16/1634369430b01bb8f7fce89c1364a079c2a0b5d996_thumbnail_405x552.jpg,https://www.shein.com//Men-Letter-Graphic-Drawstring-Thermal-Lined-Hoodie-p-3511066-cat-1974.html
2928506,1981,Men Two Tone Stripe Tape Polo Shirt,18.00,img.ltwebstatic.com/images3_pi/2021/07/13/1626107973530d6c4d0d8729b1b990a81c014fc82a_thumbnail_405x552.jpg,https://www.shein.com//Men-Two-Tone-Stripe-Tape-Polo-Shirt-p-2928506-cat-1981.html
2847750,1975,Men Letter Graphic Tee & Colorblock Track Shorts,24.00,img.ltwebstatic.com/images3_pi/2021/06/15/16237252127837af2954f96496a067a169001fab78_thumbnail_405x552.jpg,https://www.shein.com//Men-Letter-Graphic-Tee-Colorblock-Track-Shorts-p-2847750-cat-1975.html
3757401,2025,Men Anchor Print Letter Patched Drawstring Waist Swim Trunks,16.00,img.ltwebstatic.com/images3_pi/2021/10/27/163529977514d096dd60231c19bd9bddb49360201a_thumbnail_405x552.jpg,https://www.shein.com//Men-Anchor-Print-Letter-Patched-Drawstring-Waist-Swim-Trunks-p-3757401-cat-2025.html
2655469,2988,Men 2pack Drawstring Waist Sweatpants,26.00,img.ltwebstatic.com/images3_pi/2021/05/10/16206302622225d045d42e0acf78636309d1eadbe3_thumbnail_405x552.jpg,https://www.shein.com//Men-2pack-Drawstring-Waist-Sweatpants-p-2655469-cat-2988.html
6253862,1980,ROMWE Guys Letter Butterfly Graphic Tee,11.00,img.ltwebstatic.com/images3_pi/2021/09/06/1630898976bb2ab8fc1f4dac6daf6441d7f62b490f_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Letter-Butterfly-Graphic-Tee-p-6253862-cat-1980.html
3669916,1989,Men Solid Wide Leg Jeans,36.00,img.ltwebstatic.com/images3_pi/2021/09/13/16315083008ff0f42f45f5c4ed67c146c2e8dce60b_thumbnail_405x552.jpg,https://www.shein.com//Men-Solid-Wide-Leg-Jeans-p-3669916-cat-1989.html
3378251,1976,ROMWE Guys Letter Graphic Drawstring Shorts 7'',9.00,img.ltwebstatic.com/images3_pi/2021/02/26/16143063722cffe7eca8a3fe8657789bfc2398a7f6_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Letter-Graphic-Drawstring-Shorts-7-p-3378251-cat-1976.html
3312232,1976,ROMWE Guys 2pcs Drawstring Waist Shorts 7'',16.95,img.ltwebstatic.com/images3_pi/2020/07/02/1593678701eed28b3336d3bc20e13bc32215919786_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-2pcs-Drawstring-Waist-Shorts-7-p-3312232-cat-1976.html
4295916,1980,Men Cup Print Tee,13.00,img.ltwebstatic.com/images3_pi/2021/09/13/1631520164d327ece803eef98d8a4a9663d3cd4911_thumbnail_405x552.jpg,https://www.shein.com//Men-Cup-Print-Tee-p-4295916-cat-1980.html
3155000,1980,ROMWE Guys Letter Rose Graphic Tee,10.00,img.ltwebstatic.com/images3_pi/2021/03/19/1616139479b0653987c49a34fa1f937ea1694952d2_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Letter-Rose-Graphic-Tee-p-3155000-cat-1980.html
3207248,1980,ROMWE Guys Astronaut Graphic Tee,10.00,img.ltwebstatic.com/images3_pi/2021/02/19/161371668971394bf80dca57041926b6b33f4c804c_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Astronaut-Graphic-Tee-p-3207248-cat-1980.html
